user_id,first_name,last_name,email,age,gender,country,signup_date,marketing_opt_in
U000693,Reese,thompson,reese.thompson@yahoo.com,36,female,Canada,2025-05-22,yes
U000694,Jamie,Young,jamie.young8561@gmail.com,39,female,IN,2025-03-24,no
U000695,Sydney,Lewis,sydney.lewis@outlook.com,46,male,US,2025-03-29,no
U000696,Wei,Lewis,wei.lewis@gmail.com,33,female,US,2025-11-21,yes
U000697,Casey,Flores,casey.flores@outlook.com,90,female,US,2024-07-17,yes
U000698,Sophia,Sanchez,sophia.sanchez@gmail.com,24,female,US,2025-12-05,no
U000699,Alex,CARTER,alex.carter@gmail.com,28,male,united states,2024-05-07,yes
U000700,Kendall,Garcia,omar.moore3848@gmail.com,44,female,US,2025-09-05,yes
U000701,Liam,Martinez,liam.martinez4943@gmail.com,39,nonbinary,australia,2025-12-07,yes
U000702,SYDNEY,Ramirez,sydney.ramirez@shoply.com,20,female,US,2024-10-10,no
U000703,Min,Jones,min.jones@gmail.com,31,female,Germany,2024-08-29,yes
U000704,Amir,Garcia,amir.garcia3721@outlook.com,38,male,US,2025-07-23,
U000705,liam,Scott,LIAM.SCOTT@GMAIL.COM,57,male,United Kingdom,2025-05-08,yes
U000706,Hiro,Martinez,hiro.martinez3167@gmail.com,18,female,Canada,2024-12-14,no
U000707,Quinn,Martin,quinn.martin@gmail.com,46,male,US,2025-10-25,
U000708,Wei,wilson,wei.wilson@outlook.com,28,male,United States,2024-02-08,yes
U000709,skyler,Brown,skyler.brown2827@yahoo.com,33,female,India,2026-01-10,yes
U000710,DIEGO,Rivera,DIEGO.RIVERA7814@GMAIL.COM,40,,CANADA,2025-10-09,yes
U000711,Isabella,Williams,isabella.williams9108@yahoo.com,40,female,United States,2024-05-07,yes
U000712,Lee,Smith,lee.smith@outlook.com,39,female,US,2024-03-11,no
U000713,dana,White   ,dana.white@gmail.com,30,female,India,2024-05-07,no
U000714,  Liam,Nguyen,liam.nguyen1688@yahoo.com,29,male,India,2024-01-15,no
U000715, Jamie ,Garcia,jamie.garcia@yahoo.com,49,male,US,2024-10-23,yes
U000716,Ava,Carter,ava.carter3483@outlook.com,30,female,India,2025-01-23,yes
U000717,Min,Green,min.green@outlook.com,41,female,United States,2024-04-29,yes
U000718,AVERY,Ramirez,avery.ramirez5488@proton.me,28,nonbinary,US,2025-01-31,no
U000719,mia,Rivera,mia.rivera@gmail.com,47,female,UK,2024-11-30,yes
U000720,pat,Lopez,pat.lopez@gmail.com,33,male,US,2025-08-26,no
U000721,Min,Taylor,min.taylor@proton.me,49,female,US,2024-10-19,no
U000722,  dana,Ramirez,dana.ramirez@outlook.com,44,male,US,2025-05-19,no
U000723,Priya,Lee,priya.lee@yahoo.com,17,male,u.s.,2024-04-16,
U000724,  Noah,Allen,noah.allen@yahoo.com ,22,female,United States,2024-04-13,yes
U000725,Jesse,Green,jesse.green@gmail.com,16,female,US,2024-07-06,no
U000726,  Wei  ,Perez,wei.perez@icloud.com,29,male,US,2025-07-20,yes
U000727,Hiro,Campbell,hiro.campbell@proton.me,35,male,US,2024-05-17,yes
U000728,Fatima,SANCHEZ,fatima.sanchez@gmail.com,38,female,India,2025-03-11,no
U000729,wei,Harris,wei.harris@gmail.com,37,female,US,2024-05-09,yes
U000730,Sophia,Torres,sophia.torres@icloud.com,56,,US,2024-02-17,
U000731,Robin,young,robin.young424@gmail.com,44,female,usa,2025-04-18,yes
U000732,Ava,wright,ava.wright5804@outlook.com,38,female,US,2025-09-12,yes
U000733,  Harper,Green,harper.green@gmail.com,16,female,US  ,2024-06-14,yes
U000734,Sofia,Walker,SOFIA.WALKER3357@GMAIL.COM  ,27,female,US,2024-04-29,yes
U000735,Kendall,Moore,kendall.moore@shoply.com,30,male,United States,2025-06-06,yes
U000736,fatima,Johnson,fatima.johnson1152@gmail.com,20,female,US,2024-05-13,no
U000737,EMERSON,Mitchell,emerson.mitchell1881@yahoo.com,34,male,US,2025-03-03,yes
U000738,Kendall,Adams,kendall.adams@outlook.com,26,female,usa,2024-06-01,no
U000739,  SOFIA,SCOTT,sofia.scott@shoply.com,90,male,Canada,2025-04-07,yes
U000740,Jamie,Smith,jamie.smith@icloud.com,24,female,US,2025-03-26,yes
U000741,Pat,King,pat.king@gmail.com,36,prefer_not_to_say,usa,2025-03-16,no
U000742,Liam,Martinez,LIAM.MARTINEZ8303@GMAIL.COM,65,male,United States,2025-05-31,yes
U000743,Parker,Young,parker.young@gmail.com  ,40,male,US,2025-07-25,yes
U000744,Fatima,Rodriguez,fatima.rodriguez4406@shoply.com,27,female,Canada,2026-01-05,no
U000745,Rowan,Sanchez,rowan.sanchez5710@outlook.com  ,54,male,US,2024-01-27,yes
U000746,Priya,Martin,priya.martin@outlook.com,34,prefer_not_to_say,MX,2025-03-10,no
U000747,Jordan,Nelson,jordan.nelson7728@yahoo.com,59,female,US,2024-10-16,yes
U000748,Avery,Gonzalez    ,AVERY.GONZALEZ@OUTLOOK.COM  ,42,female,US,2024-07-16,no
U000749,Ava,Harris,AVA.HARRIS@PROTON.ME,39,male,U.S.,2024-10-14,no
U000750, Drew   ,Williams,drew.williams@gmail.com,19,male, MX   ,2024-04-25,yes
U000751,diego  ,Thompson,diego.thompson3023@gmail.com  ,92,male,DE,2024-04-21,yes
U000752,Dana,Nguyen,dana.nguyen@yahoo.com,54,female,us,2026-01-09,
U000753,Robin,  Sanchez ,robin.sanchez8689@outlook.com,32,male,US,2024-01-05,no
U000754,Hiro,Carter,hiro.carter@proton.me,31,female,us,2025-01-24,yes
U000755,Quinn,Mitchell,quinn.mitchell3960@gmail.com ,40,female,united states,2025-10-08,yes
U000756,Pat,Anderson,pat.anderson5590@proton.me  ,36,female,US,2024-06-19,no
U000757,Emma,garcia,emma.garcia6265@outlook.com,27,male,US,2024-02-23,no
U000758,omar,Garcia,omar.garcia@gmail.com,25,male,United States ,2025-04-04,yes
U000759,Isabella,Campbell,ISABELLA.CAMPBELL@GMAIL.COM,32,male,US,2025-03-31,no
U000760,Noah,Taylor,NOAH.TAYLOR847@GMAIL.COM,42,male,CA,2024-02-28,no
U000761,    Sydney  ,  Young    ,sydney.young1269@outlook.com,49,,CA,2024-06-30,yes
U000762,  lucas,FLORES,lucas.flores4433@gmail.com,41,female,CA,2025-01-12,no
U000763,DREW,Wilson,drew.wilson2430@outlook.com,45,female,US,2025-04-14,no
U000764,Ana,Thomas,ana.thomas@gmail.com,50,male,US,2024-03-10,no
U000765,Taylor,Hill,taylor.hill@gmail.com,37,female,us,2025-12-25,
U000766,Robin,Lewis,robin.lewis508@yahoo.com,45,,US,2024-06-22,no
U000767,Fatima,Hill,fatima.hill7150@icloud.com  ,16,female,UK,2025-10-03,yes
U000768,Lucas,Brown,LUCAS.BROWN@GMAIL.COM,55,female,US,2024-05-29,
U000769,Sophia,Moore,sophia.moore@outlook.com,37,male,US,2024-08-10,yes
U000770,SOPHIA,Lee,sophia.lee3673@gmail.com,43,female,US,2024-12-21,no
U000771,Hiro,Campbell,hiro.campbell@outlook.com,57,female,United States,2025-11-17,
U000772,Min,    Green,min.green4267@yahoo.com,26,male,usa,2025-09-24,no
U000773,Emma,White,emma.white3688@gmail.com,28,female,australia,2025-10-29,yes
U000775,    Liam  ,Walker,liam.walker@gmail.com,42,female,australia,2025-12-26,yes
U000776,Kendall ,Perez,kendall.perez9371@proton.me,49,female,US,2024-07-10,yes
U000777,Drew,ROBERTS,drew.roberts@gmail.com  ,35,nonbinary,BR,2025-11-30,no
U000778,Noah,  Ramirez ,noah.ramirez@yahoo.com,45,male,US,2025-11-04,no
U000779,Yara,Flores,YARA.FLORES@GMAIL.COM,36,prefer_not_to_say,United States,2025-02-03,yes
U000780,Alex,Ramirez,alex.ramirez@icloud.com,40,male,UNITED STATES,2024-11-16,yes
U000781,Quinn    ,Mitchell,quinn.mitchell@yahoo.com,22,male,US,2024-06-12,yes
U000782,Ava,Miller,ava.miller3678@gmail.com,16,prefer_not_to_say,US,2025-06-14,no
U000783,Logan,Walker,logan.walker@outlook.com ,22,male,UK,2024-01-30,yes
U000785,Fatima,Flores,fatima.flores7421@gmail.com,41,female,US,2024-01-28,no
U000786,Fatima,Lewis,fatima.lewis@outlook.com,42,prefer_not_to_say,USA,2025-09-27,yes
U000787,Yara,Lee,yara.lee@gmail.com,38,male,IN,2025-05-21,no
U000788,Yara,Ramirez,yara.ramirez@outlook.com,38,female,US,2024-06-29,no
U000789,robin,jackson,robin.jackson4285@shoply.com,28,female,AU,2024-07-15,yes
U000790,Sydney,Thompson,sydney.thompson@yahoo.com,51,prefer_not_to_say,US,2024-01-28,yes
U000791,Ethan,Rivera,ethan.rivera@outlook.com,35,female,us,2025-03-31,yes
U000792,Sophia,Miller,SOPHIA.MILLER@GMAIL.COM,19,male,US,2025-11-14,yes
U000793,Ethan,jones,ethan.jones2563@proton.me,27,male,usa,03-45-2025,yes
U000794,Robin,Jackson,robin.jackson2219@gmail.com,35,male,US,2025-03-28,
U000795,Jesse,Lee,jesse.lee1173@icloud.com,23,prefer_not_to_say,US,2025-10-04,yes
U000796,morgan,Johnson,morgan.johnson@outlook.com,42,female,US  ,2024-06-18,no
U000797,Jamie,THOMAS,jamie.thomas8825@outlook.com,28,,United States,2026-01-14,yes
U000798,Fatima,Lopez,fatima.lopez9479@gmail.com,41,female,US,2025-05-20,no
U000799,Reese,Davis      ,reese.davis9183@icloud.com  ,24,female,United States,2024-11-18,no
U000800,Drew,Rodriguez,drew.rodriguez1602@gmail.com,46,male,US,2025-08-18,yes
U000801,SOPHIA,Garcia,sophia.garcia@gmail.com,35,female,us,2025-12-10,yes
U000802,Lee,Carter,lee.carter6688@icloud.com,25,female,US,2024-04-27,yes
U000803, Hiro,Davis,HIRO.DAVIS3543@GMAIL.COM,16,female,US,2024-08-02,yes
U000804,Quinn,Lopez,quinn.lopez@outlook.com,27,female,AU,2025-12-27,yes
U000805,Taylor,Rodriguez,taylor.rodriguez7711@gmail.com,22,male,US,2024-08-31,no
U000806,Harper,Miller,harper.miller7221@gmail.com,29,male,US,2024-02-05,yes
U000807,ethan,Nguyen,ethan.nguyen8183@gmail.com,30,female,US    ,2024-05-29,yes
U000808,Lucas,Martinez,lucas.martinez1831@gmail.com,42,female,United States,2025-06-20,yes
U000809,Jordan,Hall,jordan.hall1405@outlook.com,92,female,MX,2025-10-26,no
U000810, Hiro,Taylor,hiro.taylor@gmail.com,23,nonbinary, United States ,2025-01-13,yes
U000811,ANA,Smith,ana.smith@yahoo.com,92,male,IN,2024-02-19,yes
U000812,Reese,Lopez,reese.lopez@gmail.com,38,male,United states ,2024-08-18,no
U000813,Olivia,Davis,olivia.davis6107@gmail.com,27,male,US,2025-10-22,yes
U000814,Ethan,nelson,ethan.nelson@gmail.com,17,male,US,2025-05-12,no
U000815,lucas,Green,lucas.green9721@yahoo.com,31,male,US,2024-04-05,yes
U000816,Hiro,Jones,hiro.jones@icloud.com,34,female,Canada,2025-01-25,no
U000817,lee,Adams,lee.adams@yahoo.com ,53,male,us,2024-02-27,no
U000818,Drew ,King,drew.king4517@gmail.com,16,male,Mexico,2025-07-10,no
U000819,Sam,Robinson,sam.robinson9129@outlook.com,16,male,MX,2024-11-22,yes
U000820,Mia,Sanchez,mia.sanchez3500@icloud.com,21,male,US,2025-01-23,yes
U000821,Skyler,Lewis,skyler.lewis4625@outlook.com,55,male,US,2025-08-18,yes
U000822,Taylor,Baker,taylor.baker3537@yahoo.com,31,female,DE,2024-12-14,yes
U000823,Logan,Torres,logan.torres620@gmail.com,23,female,US,2024-10-23,yes
U000824,Sam,Flores,sam.flores@proton.me,23,male,US,2024-08-26,yes
U000825,Reese,Miller,REESE.MILLER2316@GMAIL.COM,48,female,US,2024-10-30,yes
U000826,Isabella,Baker,isabella.baker@gmail.com,28,nonbinary,US,2024-04-06,no
U000827,Drew,wilson,drew.wilson3613@gmail.com,43,female,UK,2026-01-08,no
U000828,Ethan,Carter,ethan.carter@outlook.com,34,prefer_not_to_say,india,2025-07-01,no
U000829,Sam ,Hill ,sam.hill@yahoo.com,32,female,US,2024-05-16,yes
U000830,DREW,  Williams   ,drew.williams@yahoo.com,35,male,US,2025-03-12,yes
U000831,Alex,smith,alex.smith@outlook.com,92,male,US,2024-09-18,no
U000832, Emma,Davis,emma.davis1888@outlook.com,27,female,India,2025-02-30,no
U000833,Min,Mitchell,min.mitchell6352@gmail.com,52,male,US,2024-11-03,yes
U000834,Harper,sanchez,harper.sanchez9940@yahoo.com,39,male,US,2024-06-11,no
U000835,Sofia,Sanchez,sofia.sanchez666@gmail.com,25,prefer_not_to_say,US,2025-07-02,yes
U000836,Diego,  Williams,diego.williams@gmail.com,16,male,usa,2024-12-23,yes
U000837,Min,  Flores  ,min.flores@icloud.com  ,44,female,US,2024-03-20,no
U000838,Sophia,Campbell,sophia.campbell@gmail.com,41,,Mexico,2024-06-11,yes
U000839,Sam,Green,sam.green1289@proton.me,23,male,AU,2024-04-03,no
U000840,Parker,Williams,parker.williams@outlook.com,23,female,usa,2024-08-02,yes
U000841,Amir,  GONZALEZ  ,AMIR.GONZALEZ3290@OUTLOOK.COM,31,male,US,2024-04-14,yes
U000842,Lucas,SCOTT,lucas.scott8199@icloud.com,29,female,CA,2024-11-14,yes
U000843,  Lee  ,Carter,lee.carter@outlook.com,29,male,US,2025-11-29,yes
U000844,Noah,Lee,noah.lee6758@gmail.com,35,male, US ,2024-05-28,no
U000845,Morgan,Martinez,morgan.martinez5553@proton.me,16,female,Mexico  ,2024-10-10,no
U000846,hiro,Campbell,hiro.campbell@outlook.com,72,male,U.S.,2024-03-19,no
U000847,Min,Davis,min.davis2581@icloud.com,34,male,CA,2024-02-25,no
U000848,Skyler,Sanchez,skyler.sanchez6676@gmail.com,25,female,UK,2025-02-06,yes
U000849,Taylor,Wilson,taylor.wilson@gmail.com,90,male,MX,2024-07-28,yes
U000850,Sydney,Wright,sydney.wright@yahoo.com,24,prefer_not_to_say,us,2024-09-01,no
U000851,Casey,Moore,casey.moore213@gmail.com,28,female,US,2024-03-15,yes
U000852,  Rowan      ,Baker,rowan.baker6527@gmail.com,28,male,MEXICO,2024-08-19,yes
U000853,Lucas,Wright,lucas.wright3414@gmail.com,43,male,US,2025-07-17,no
U000854,AVERY,Wright,avery.wright7980@icloud.com,16,female,US,2025-11-24,yes
U000855,Isabella, Hill   ,isabella.hill@proton.me ,18,male,CA,2025-01-21,yes
U000856,SOPHIA,Johnson,sophia.johnson7765@gmail.com,16,male,US,2024-01-21,
U000857,Quinn,Clark,quinn.clark4445@yahoo.com,27,female,  United  States,2024-10-20,no
U000858,Drew,Thomas,DREW.THOMAS@YAHOO.COM,34,female,US,2025-09-07,
U000859,quinn,Campbell,quinn.campbell@gmail.com,34,male,FR,2025-03-11,yes
U000860,DANA,Lopez,dana.lopez5564@gmail.com,38,female,US,2025-02-28,no
U000861,Jordan,Flores,jordan.flores@gmail.com,37,female,United States,2025-01-25,yes
U000862,Mia,    Hernandez,mia.hernandez@outlook.com,16,male,US,2024-02-14,yes
U000863,Emma,Flores,emma.flores@outlook.com,25,male,US,2025-06-14,yes
U000864,Ana  ,Flores,ana.flores@yahoo.com,50,male,United States,2025-06-02,yes
U000865,jordan,Baker,jordan.baker4353@gmail.com,46,male,US,2025-03-05,
U000866,Quinn,Scott,quinn.scott@yahoo.com,19,female,US,2024-11-17,yes
U000867,Cameron,Wright,cameron.wright@gmail.com,47,female,  United States ,2024-11-17,no
U000868,Cameron,Roberts,cameron.roberts7068@icloud.com,29,male, us ,2024-08-28,yes
U000869,Jordan,King,jordan.king5520@yahoo.com,36,male,US,2025-02-17,no
U000870,Avery,Carter,AVERY.CARTER6073@GMAIL.COM,16,male,US,2025-08-01,yes
U000871,Chris,RIVERA,chris.rivera@outlook.com,29,male,US,2024-09-11,no
U000872,Kendall,hill,kendall.hill@icloud.com,34,male,France,2024-03-07,yes
U000873,Amir,Garcia,amir.garcia@yahoo.com,37,male,  us ,2025-05-05,yes
U000874,Morgan,Hernandez,morgan.hernandez@outlook.com,23,male,  US ,2024-06-21,yes
U000875, fatima ,  Anderson,fatima.anderson@gmail.com,22,male,US,2025-12-01,no
U000876,Sophia,Martinez,sophia.martinez3012@gmail.com ,16,male,United states ,2025-03-21,yes
U000877,Sophia,Hernandez,sophia.hernandez@gmail.com,20,,CANADA,2024-06-19,no
U000878,Cameron    ,Rivera,cameron.rivera@shoply.com,18,male,US,2024-05-23,no
U000879,Noah,HERNANDEZ,noah.hernandez@yahoo.com,51,,UK,2024-05-15,yes
U000880,Ethan,Clark,ethan.clark9489@yahoo.com,48,female,US,2025-02-23,no
U000881,Emma,Davis,EMMA.DAVIS@SHOPLY.COM ,26,male,US,2025-10-06,no
U000882,Jesse,Nguyen,jesse.nguyen6553@outlook.com,36,female,United states ,2024-12-20,no
U000883,Emerson,  Miller    ,emerson.miller@outlook.com,33,male,US,2024-12-19,no
U000884,Skyler,Sanchez,skyler.sanchez@gmail.com,38,female,United Kingdom,2025-10-05,no
U000885,YARA,Moore,yara.moore8415@gmail.com,35,female,United States,2025-05-17,no
U000886,cameron,Martinez,cameron.martinez@gmail.com,39,female,CA,2024-05-28,yes
U000887,Dana  ,Green,dana.green@outlook.com,38,female,US,2025-12-18,yes
U000888,Harper,Torres,harper.torres4268@yahoo.com,43,female,United States,2024-03-05,yes
U000889,noah,Roberts,noah.roberts@gmail.com,44,female,US,2024-03-12,no
U000890,Sam,LEWIS,sam.lewis@shoply.com,23,female,UNITED STATES,2024-08-17,yes
U000892,Priya ,  Anderson  ,priya.anderson@gmail.com,14,,US,2024-05-24,no
U000893,Ava,Taylor,ava.taylor@shoply.com,30,male,AU,2024-11-12,yes
U000894,avery,Davis,avery.davis5986@outlook.com,67,male,United States,2024-08-18,no
U000896,Mia,Campbell,MIA.CAMPBELL@GMAIL.COM,36,nonbinary,US,2024-12-18,no
U000897,Alex,Nguyen  ,alex.nguyen@gmail.com,53,male,US,2024-11-26,no
U000898,PAT,Harris  ,pat.harris@gmail.com,33,male, US ,2024-06-17,no
U000899,Lucas,Williams,lucas.williams@yahoo.com,49,female,UNITED STATES,2024-09-17,no
U000900,Alex,Young,alex.young@outlook.com,39,female,United States,2024-08-28,no
U000901,Ana,Rodriguez,ana.rodriguez564@outlook.com,46,male,US,2025-05-13,yes
U000902,Rowan,Hill,rowan.hill@gmail.com,27,female,United states ,2024-08-24,no
U000903,Sophia,garcia,sophia.garcia5184@gmail.com,24,prefer_not_to_say,US,2025-10-20,
U000904,Min,Smith,min.smith@outlook.com,37,male,US,2024-12-28,yes
U000905,Morgan,Flores,morgan.flores@gmail.com,31,female,U.S.,2025-06-13,yes
U000906,Quinn,King,quinn.king@gmail.com,29,male,US,2024-05-15,no
U000907,Casey ,Thompson,CASEY.THOMPSON4792@ICLOUD.COM,29,nonbinary,UNITED STATES,2024-07-17,yes
U000908,Olivia,Rivera,olivia.rivera@icloud.com  ,33,female,US,2025-01-24,no
U000909,Rowan,Moore,rowan.moore5131@gmail.com  ,29,male,US,2024-06-03,no
U000910,    Lee,Martinez  ,lee.martinez@gmail.com,43,female,United States,2024-06-27,yes
U000911,Emerson,Mitchell,emerson.mitchell9816@icloud.com,46,male,usa  ,2026-01-11,yes
U000912,Ethan,Flores,ethan.flores@gmail.com,20,male,United States,2025-02-08,yes
U000913,Isabella   ,Walker,isabella.walker@gmail.com,20,male,US,2025-01-15,no
U000914,Kendall,Robinson,kendall.robinson8082@yahoo.com,41,male,US,2025-09-11,
U000915,Diego,Garcia,diego.garcia@outlook.com,35,female,US,2024-09-09,no
U000916,Olivia      ,Roberts,olivia.roberts@gmail.com,16,male,US,2024-01-25,no
U000917,Harper,Garcia,harper.garcia@gmail.com,21,male,US,2024-12-07,no
U000918,Ava,Hall,ava.hall8127@gmail.com,16,female,UK,2024-09-12,yes
U000919,Min,MOORE,min.moore@outlook.com,35,female,FR,2026-01-04,yes
U000920,Emma,Nguyen   ,emma.nguyen9862@outlook.com,34,male,US,2025-06-04,yes
U000921,Emerson,Nguyen ,emerson.nguyen@outlook.com,29,female,United States,2025-03-14,no
U000922,Riley,Adams,riley.adams@outlook.com,33,prefer_not_to_say,US,2025-10-22,no
U000923,DREW,Clark,drew.clark@gmail.com ,58,male,US,,yes
U000924,Liam,Green,liam.green@yahoo.com,31,female,US,2024-11-17,yes
U000925,Emerson,ROBERTS,emerson.roberts@icloud.com,32,female,US,2024-05-25,yes
U000926,Lucas,Williams,lucas.williams4889@gmail.com,33,male,US,2024-10-31,no
U000927,JAMIE,Rivera,jamie.rivera@yahoo.com,56,female,US,2024-08-08,no
U000928,Taylor,Taylor,taylor.taylor@gmail.com,25,male,US,2025-08-12,no
U000929,Skyler,King,skyler.king@gmail.com,53,male,US,2025-02-30,yes
U000930,  Quinn    ,Garcia,quinn.garcia5032@proton.me  ,40,nonbinary,us,2024-05-20,no
U000931,sophia,Jackson,sophia.jackson1684@outlook.com,27,male,Mexico,2024-04-17,no
U000932,Min,Sanchez,min.sanchez@gmail.com,29,prefer_not_to_say,US,2024-11-04,yes
U000933,Skyler,Martin,skyler.martin9078@outlook.com,17,prefer_not_to_say,US,2025-07-13,yes
U000934,FATIMA,Sanchez,fatima.sanchez@gmail.com,63,nonbinary,United States,2024-10-18,yes
U000935, Omar   ,wilson,omar.wilson@gmail.com,43,male,UNITED STATES,2025-02-02,no
U000936,Noah,Hernandez,noah.hernandez@gmail.com,36,male,United States,2024-12-21,no
U000937,RILEY,Davis,riley.davis@gmail.com,44,female,usa,2025-06-10,no
U000938,Ava,Moore,ava.moore@outlook.com,24,male,US,2024-02-21,no
U000939,Sydney,Walker,sydney.walker7476@yahoo.com,24,female,US,2024-10-11,yes
U000940,Cameron,Perez,CAMERON.PEREZ@PROTON.ME,23,male,AU,2025-12-18,yes
U000941, Jesse   ,williams,jesse.williams@outlook.com,16,female,US,2024-03-27,yes
U000942,Logan,Rodriguez,logan.rodriguez@proton.me,51,female,CA,2025-06-18,yes
U000943,Avery,  Adams ,avery.adams@yahoo.com,18,male,fr,not_a_date,yes
U000944,Harper,Martin,harper.martin@icloud.com,33,male,U.S.,2025-10-01,no
U000945,Fatima,Davis,fatima.davis@gmail.com,16,female,US,2025-04-13,yes
U000946,noah,Anderson,noah.anderson@gmail.com,67,male,US,2025-05-04,no
U000947,Jamie,White,jamie.white6091@gmail.com,28,male,UNITED STATES,2024-05-22,no
U000948,NOAH,brown,noah.brown@gmail.com,27,male,US,2025-06-03,yes
U000949,Isabella,  Torres,ISABELLA.TORRES@GMAIL.COM,32,male,US  ,2024-09-01,yes
U000950,Ava,Robinson,ava.robinson3428@gmail.com,35,prefer_not_to_say,France,2024-05-17,yes
U000951,Sofia,Davis,sofia.davis6638@gmail.com ,16,female,US,2024-12-28,no
U000952,chris,Hernandez,chris.hernandez@yahoo.com,25,female,Mexico,2025-10-10,no
U000953,Sydney,Martin,sydney.martin5719@icloud.com,38,male,US,2025-04-23,yes
U000954,Ava,Hill,ava.hill@gmail.com,30,male,AU,2024-05-02,yes
U000955,sofia,Allen,sofia.allen@gmail.com,44,female,US,2025-06-09,
U000956,Jordan,Johnson,JORDAN.JOHNSON@YAHOO.COM ,31,female,US,2024-12-29,yes
U000957,Morgan,Green,morgan.green9939@gmail.com,23,female,UK   ,2024-02-14,yes
U000959,Drew,Thomas,drew.thomas@outlook.com,47,female,United States,2026-01-07,yes
U000960,Jesse,HARRIS,jesse.harris1740@gmail.com,16,female,US,2025-03-02,yes
U000961,Casey,Lee,casey.lee@gmail.com,36,male,usa,2024-07-04,no
U000962,Logan,Nelson,LOGAN.NELSON@OUTLOOK.COM,34,nonbinary,usa,2024-05-02,yes
U000963,Liam,Smith,liam.smith3274@gmail.com,30,female,US,2024-02-16,no
U000964,Sophia,  Lee ,sophia.lee@gmail.com,27,male,FR  ,2025-01-05,no
U000965,  Jesse,Torres,jesse.torres3392@outlook.com,43,male,US,2025-01-19,yes
U000966,Ava,Sanchez,ava.sanchez@icloud.com,52,female,Australia,2025-03-26,yes
U000967,Sam,Thomas  ,sam.thomas@icloud.com,31,male,BR,2025-11-14,no
U000968,Emerson,King,emerson.king5543@yahoo.com,26,female,usa    ,2024-06-15,yes
U000969,Reese,Wright,reese.wright4718@gmail.com,41,male,canada,2025-01-28,yes
U000970,Drew, Williams,drew.williams4176@outlook.com,34,male,Canada,2025-11-04,yes
U000971,noah,White,noah.white6282@gmail.com  ,52,male,US,2024-12-07,yes
U000972,Chris,Williams,chris.williams@gmail.com,18,male,us,2024-04-25,no
U000973,Riley,Martin,RILEY.MARTIN@PROTON.ME,28,female,United States,2024-11-27,yes
U000974,Priya,Mitchell,priya.mitchell@proton.me,30,female,US,2024-08-05,no
U000975,Logan,Garcia,logan.garcia9397@gmail.com,45,female,US,2025-10-30,no
U000976,Liam,Lee,liam.lee@shoply.com,38,male,US,2025-07-23,yes
U000977,Noah,Thompson,noah.thompson9929@gmail.com,36,male,US,2025-10-16,no
U000978,Min,Allen,min.allen6349@icloud.com,67,female,United states ,2024-09-18,yes
U000979,Sam,Nelson,sam.nelson@yahoo.com,42,female,US,2024-10-10,yes
U000980,Dana,Nguyen,dana.nguyen3625@gmail.com,27,female,us,2025-01-09,no
U000981,Drew,Allen,drew.allen2690@yahoo.com,39,male,US,2024-07-14,yes
U000982,Rowan,Baker,rowan.baker@outlook.com,53,female,IN,2025-01-18,yes
U000983,Noah,Hall,noah.hall@outlook.com,31,male,US,2025-05-02,yes
U000985,Sydney,Smith,sydney.smith@proton.me,15,male,usa,2024-01-05,no
U000986,Sam,Walker,sam.walker9894@icloud.com,23,male,usa,2025-01-09,no
U000987,Robin,Nguyen,robin.nguyen1912@gmail.com,31,male,us,2024-05-16,no
U000988,Morgan,Thomas,morgan.thomas7799@gmail.com,27,,canada,2026-01-07,no
U000989,Chris,Sanchez,chris.sanchez3816@gmail.com,24,female,Canada,2025-03-17,yes
U000990,Lee,Thomas,lee.thomas@gmail.com,19,male,US,2025-07-23,yes
U000991,Wei,Jones,wei.jones@yahoo.com,19,female,United States,2024-08-06,no
U000992,Dana, Baker ,dana.baker@yahoo.com,42,female,United States,2025-06-25,no
U000993,CASEY,Flores,casey.flores7286@proton.me  ,34,prefer_not_to_say,AU,2025-11-12,yes
U000994,Fatima   ,Young,fatima.young5737@gmail.com,36,female,US,2024-05-12,yes
U000995,Lucas,Johnson,lucas.johnson@outlook.com ,31,prefer_not_to_say,  US   ,2024-02-13,no
U000996,Skyler,Garcia,skyler.garcia1132@shoply.com,46,female,US,2025-08-14,yes
U000997,Alex,Hall,alex.hall@icloud.com,32,male,US,2024-11-04,yes
U000998,Sofia,Rodriguez,sofia.rodriguez@outlook.com,20,female,US,2024-11-17,no
U000999,  Quinn  ,Sanchez,quinn.sanchez6909@outlook.com,26,female,US,2025-12-12,no
U001000,Dana,Walker,reese.thompson@outlook.com,16,male,US,2025-04-18,no
U001001,Ana,Moore,ana.moore@gmail.com  ,49,male,CA,2024-08-02,yes
U001002,Isabella,Hernandez,isabella.hernandez7855@yahoo.com  ,41,female,usa,2024-01-25,
U001003,Lee,White,lee.white@icloud.com,39,male,Mexico,2025-06-16,no
U001004,Olivia,NELSON,olivia.nelson1802@gmail.com,35,male,US,2025-12-30,yes
U001005,Skyler,Rivera,skyler.rivera@outlook.com  ,49,female,US,,yes
U001006,Mia,Hernandez,mia.hernandez9114@gmail.com,22,,usa,2025-07-02,yes
U001007,Noah,Scott,noah.scott@yahoo.com,27,,US,2025-11-20,yes
U001008,Cameron,davis,cameron.davis@yahoo.com,16,female,US,2025-06-07,yes
U001009,Drew,Hernandez,drew.hernandez9728@yahoo.com,47,male,United states ,2024-10-25,yes
U001010,MORGAN,Scott  ,morgan.scott@gmail.com,35,male,US,2025-03-01,yes
