user_id,first_name,last_name,email,age,gender,country,signup_date,marketing_opt_in
U008603,Parker,Lopez,parker.lopez@outlook.com,21,female,Germany,2024-08-18,no
U008621,Noah,Hill,noah.hill1025@yahoo.com,21,male,United States,2024-03-26,yes
U008690,Sofia,Wilson,sofia.wilson@gmail.com,21,female,United States,2024-03-04,yes
U008759,Isabella,Johnson,isabella.johnson8986@gmail.com,21,female,United States,2024-12-23,yes
U008784,Avery,Wright,avery.wright4633@icloud.com,21,female,India,2024-09-17,no
U008797,Taylor,Anderson,taylor.anderson@icloud.com,21,female,United Kingdom,2025-10-09,yes
U008863,Ana,Ramirez,ana.ramirez@gmail.com,21,male,United States,2024-11-27,no
U008941,Amir,Moore,amir.moore7185@icloud.com,21,male,United States,2024-01-05,no
U009013,Morgan,Davis,morgan.davis311@gmail.com,21,,United States,2024-12-14,no
U009050,Hiro,Garcia,hiro.garcia@yahoo.com,21,female,United States,2024-06-29,yes
U009132,Ethan,Nguyen,ethan.nguyen8646@proton.me,21,male,United States,2024-07-03,no
U009150,Alex,Wright,alex.wright4993@gmail.com,21,male,United States,2024-02-11,yes
U009192,Cameron,Roberts,cameron.roberts@icloud.com,21,nonbinary,United Kingdom,2024-07-05,yes
U009217,Ana,Rivera,ana.rivera@gmail.com,21,male,United States,2024-07-06,yes
U009277,Liam,Martin,liam.martin@outlook.com,21,female,United States,2025-09-07,
U009333,Sofia,Robinson,sofia.robinson@gmail.com,21,,India,2025-05-27,yes
U009349,Morgan,Williams,morgan.williams@outlook.com,21,female,Mexico,2024-01-29,no
U009353,Lee,Rodriguez,lee.rodriguez1900@gmail.com,21,female,United States,2024-12-25,yes
U009368,Isabella,Harris,isabella.harris@shoply.com,21,male,United States,2024-10-25,yes
U009410,Emerson,Robinson,emerson.robinson@gmail.com,21,female,United States,2024-12-30,yes
U009458,Parker,Campbell,parker.campbell5450@gmail.com,21,female,United States,2024-10-11,yes
U009484,Omar,Campbell,omar.campbell@gmail.com,21,female,Mexico,2024-01-18,yes
U009531,Morgan,Rodriguez,morgan.rodriguez290@gmail.com,21,female,United Kingdom,2025-11-05,no
U009669,Ana,Thomas,ana.thomas@gmail.com,21,male,Canada,2024-10-21,yes
U009721,Dana,Hall,dana.hall2715@gmail.com,21,female,United States,2024-06-16,yes
U009811,Pat,Martinez,pat.martinez5567@gmail.com,21,female,United States,2025-09-17,yes
U000069,Skyler,Smith,skyler.smith@proton.me,22,female,United States,2024-05-26,no
U000107,Emerson,Garcia,emerson.garcia@outlook.com,22,female,United States,2025-10-16,no
U000120,Amir,Hall,amir.hall@gmail.com,22,female,Mexico,2025-12-03,yes
U000151,Jordan,Young,jordan.young3831@outlook.com,22,female,United States,2025-09-17,yes
U000251,Wei,Wilson,wei.wilson@gmail.com,22,female,United Kingdom,2025-12-13,yes
U000261,Jamie,Ramirez,jamie.ramirez@yahoo.com,22,nonbinary,India,2024-12-25,yes
U000267,Jordan,Lewis,jordan.lewis@gmail.com,22,female,Canada,2025-06-29,
U000329,Min,Lewis,min.lewis@gmail.com,22,female,United Kingdom,2025-04-30,yes
U000364,Skyler,Baker,skyler.baker6321@gmail.com,22,male,United States,2024-06-08,yes
U000379,Olivia,Gonzalez,olivia.gonzalez@outlook.com,22,male,United States,2025-07-12,no
U000390,Parker,Martinez,parker.martinez890@gmail.com,22,male,United States,2025-04-21,no
U000426,Ava,Mitchell,ava.mitchell9482@gmail.com,22,female,United States,2025-08-20,yes
U000474,Jamie,Lewis,jamie.lewis@gmail.com,22,male,Australia,2024-08-13,no
U000518,Quinn,Gonzalez,quinn.gonzalez2696@yahoo.com,22,prefer_not_to_say,United States,2024-08-06,yes
U000542,Amir,Brown,amir.brown@gmail.com,22,female,United States,2024-01-23,yes
U000551,Reese,Brown,reese.brown552@gmail.com,22,male,United States,2025-12-09,yes
U000585,Taylor,Thompson,taylor.thompson@icloud.com,22,male,United States,2024-01-16,no
U000724,Noah,Allen,noah.allen@yahoo.com,22,female,United States,2024-04-13,yes
U000781,Quinn,Mitchell,quinn.mitchell@yahoo.com,22,male,United States,2024-06-12,yes
U000783,Logan,Walker,logan.walker@outlook.com,22,male,United Kingdom,2024-01-30,yes
U000805,Taylor,Rodriguez,taylor.rodriguez7711@gmail.com,22,male,United States,2024-08-31,no
U000875,Fatima,Anderson,fatima.anderson@gmail.com,22,male,United States,2025-12-01,no
U001006,Mia,Hernandez,mia.hernandez9114@gmail.com,22,,United States,2025-07-02,yes
U001030,Emma,Ramirez,emma.ramirez@outlook.com,22,female,United States,2025-03-18,yes
U001290,Rowan,Hernandez,rowan.hernandez@proton.me,22,male,India,2026-01-07,yes
U001343,Skyler,Hill,skyler.hill@gmail.com,22,male,United States,2025-09-21,no
U001354,Morgan,Nguyen,morgan.nguyen8871@gmail.com,22,female,United States,2025-05-25,yes
U001355,Amir,Gonzalez,amir.gonzalez6655@gmail.com,22,male,United States,2024-12-19,yes
U001357,Logan,Lee,logan.lee8689@yahoo.com,22,female,Australia,2025-05-01,yes
U001406,Amir,Roberts,amir.roberts@outlook.com,22,male,Canada,2025-05-12,no
U001416,Morgan,Carter,morgan.carter6205@icloud.com,22,female,United Kingdom,2025-01-12,no
U001656,Amir,Rivera,amir.rivera3294@gmail.com,22,male,Canada,2024-10-12,
U001698,Ava,Lopez,ava.lopez@gmail.com,22,female,Canada,2024-07-11,no
U001741,Lee,Gonzalez,lee.gonzalez@proton.me,22,female,United States,2025-02-15,yes
U001796,Liam,Lewis,liam.lewis200@gmail.com,22,female,United States,2024-02-08,no
U001934,Priya,Baker,priya.baker4324@gmail.com,22,female,United States,2025-12-09,yes
U001961,Min,Nelson,min.nelson6766@outlook.com,22,male,United States,2024-12-23,yes
U002006,Logan,Lopez,logan.lopez@yahoo.com,22,female,United States,2024-07-09,no
U002015,Noah,Wright,noah.wright2473@gmail.com,22,male,Brazil,2024-11-10,no
U002041,Parker,King,parker.king4966@gmail.com,22,male,Germany,2025-04-27,yes
U002043,Wei,Hernandez,wei.hernandez9373@gmail.com,22,male,United Kingdom,2025-05-01,yes
U002147,Jordan,Miller,jordan.miller7536@gmail.com,22,female,Mexico,2025-05-05,yes
U002250,Wei,Flores,wei.flores8170@gmail.com,22,male,United States,2024-10-19,yes
U002267,Drew,Flores,drew.flores@outlook.com,22,female,United States,2024-01-01,no
U002361,Ava,Martinez,ava.martinez6917@outlook.com,22,female,United States,2025-03-05,yes
U002412,Yara,Walker,yara.walker@outlook.com,22,female,Germany,2025-02-02,yes
U002424,Sydney,Flores,sydney.flores3313@gmail.com,22,female,United States,2024-01-09,no
U002477,Emerson,Roberts,emerson.roberts@icloud.com,22,female,United States,2024-08-04,yes
U002501,Taylor,Young,taylor.young@gmail.com,22,female,Canada,2024-09-06,yes
U002542,Jamie,Walker,jamie.walker@gmail.com,22,male,United States,2025-04-15,yes
U002551,Kendall,Nelson,kendall.nelson7814@yahoo.com,22,female,United States,2025-10-17,yes
U002564,Sydney,Harris,sydney.harris@gmail.com,22,female,Australia,2024-08-12,yes
U002625,Taylor,Davis,taylor.davis7895@outlook.com,22,male,United States,2024-02-04,no
U002686,Priya,Young,priya.young@outlook.com,22,male,United States,2026-01-02,no
U002751,Cameron,Jones,cameron.jones@gmail.com,22,nonbinary,Germany,2024-11-03,no
U002789,Skyler,Carter,skyler.carter9104@yahoo.com,22,female,United Kingdom,2024-07-08,no
U002795,Drew,Lee,drew.lee143@gmail.com,22,female,United States,2024-08-16,yes
U002923,Cameron,Smith,cameron.smith@gmail.com,22,female,United States,2024-03-01,no
U003002,Rowan,Hernandez,rowan.hernandez2420@shoply.com,22,female,United States,2024-11-27,no
U003140,Yara,Brown,yara.brown@icloud.com,22,male,United States,2025-06-24,yes
U003184,Riley,Martinez,emerson.moore1870@outlook.com,22,male,United States,2025-01-11,
U003214,Amir,Smith,amir.smith@yahoo.com,22,female,United States,2024-10-26,no
U003363,Ethan,Martinez,ethan.martinez@yahoo.com,22,prefer_not_to_say,United States,2024-06-26,yes
U003421,Sophia,Hill,sophia.hill@shoply.com,22,,Brazil,2024-08-03,no
U003529,Taylor,Nelson,taylor.nelson9374@gmail.com,22,female,United States,2024-01-16,no
U003595,Yara,Jones,yara.jones@gmail.com,22,male,United States,2024-09-15,yes
U003607,Sam,Smith,sam.smith@outlook.com,22,male,United States,2024-05-24,yes
U003659,Ethan,White,ethan.white2454@gmail.com,22,male,Canada,2024-06-27,no
U003708,Reese,Hernandez,reese.hernandez@icloud.com,22,female,United States,2024-08-04,yes
U003799,Logan,Taylor,logan.taylor@icloud.com,22,female,United States,2024-04-05,no
U003913,Priya,Campbell,priya.campbell@icloud.com,22,female,United States,2025-01-17,yes
U004014,Olivia,Scott,olivia.scott@outlook.com,22,nonbinary,United States,2024-11-19,yes
U004021,Lucas,Rivera,lucas.rivera@gmail.com,22,female,United States,2025-10-17,yes
U004035,Ana,White,ana.white305@yahoo.com,22,female,Canada,2024-04-20,yes
U004239,Lucas,Carter,lucas.carter3908@gmail.com,22,female,United States,2024-08-31,no
U004249,Amir,Harris,amir.harris@outlook.com,22,female,United States,2025-09-28,no
U004302,Olivia,Robinson,olivia.robinson@gmail.com,22,nonbinary,United Kingdom,2024-10-24,no
U004309,Ava,Perez,ava.perez5708@gmail.com,22,male,United States,2025-08-29,yes
U004366,Ava,Wright,ava.wright@gmail.com,22,male,Australia,2025-01-25,yes
U004382,Lucas,Gonzalez,lucas.gonzalez@gmail.com,22,,United States,2025-07-12,yes
U004418,Omar,Ramirez,omar.ramirez@gmail.com,22,male,United States,2024-03-16,no
U004435,Wei,Moore,wei.moore@outlook.com,22,male,United States,2024-12-30,yes
U004528,Noah,Lee,noah.lee6523@gmail.com,22,female,Australia,2025-07-03,yes
U004549,Priya,Lee,priya.lee58@yahoo.com,22,male,United States,,yes
U004594,Olivia,Young,olivia.young1551@gmail.com,22,male,United States,2024-02-22,yes
U004605,Sydney,Lee,sydney.lee@outlook.com,22,nonbinary,United States,2024-04-13,no
U004615,Sophia,Sanchez,sophia.sanchez7760@icloud.com,22,female,United States,2025-04-11,no
U004632,Quinn,Taylor,quinn.taylor@outlook.com,22,prefer_not_to_say,United States,2025-08-20,yes
U004692,Isabella,White,isabella.white6579@gmail.com,22,male,United States,2025-09-08,yes
U004713,Fatima,Harris,fatima.harris@outlook.com,22,female,United States,2025-05-28,yes
U004850,Dana,Flores,dana.flores7437@gmail.com,22,male,France,2024-12-12,no
U004863,Jesse,Hall,jesse.hall@yahoo.com,22,female,United States,2024-04-26,no
U004878,Robin,Thomas,robin.thomas@gmail.com,22,male,United States,2025-02-18,yes
U004922,Pat,Green,pat.green@gmail.com,22,female,Canada,2024-11-09,no
U004982,Taylor,Harris,taylor.harris9034@proton.me,22,female,Australia,2024-10-31,yes
U005146,Sophia,Ramirez,sophia.ramirez@yahoo.com,22,,Mexico,2025-06-30,yes
U005241,Sydney,King,sydney.king4651@gmail.com,22,male,United States,2025-05-27,yes
U005355,Liam,Thompson,liam.thompson@proton.me,22,male,United States,2024-05-07,yes
U005381,Reese,Taylor,reese.taylor1367@yahoo.com,22,female,France,2024-11-16,
U005400,Noah,Brown,noah.brown@proton.me,22,male,United States,2025-07-02,
U005434,Emerson,Lopez,emerson.lopez@proton.me,22,,United States,2025-06-10,no
U005438,Lucas,Lopez,lucas.lopez9370@gmail.com,22,female,Mexico,2025-01-16,yes
U005568,Omar,Brown,omar.brown@gmail.com,22,female,United States,2024-05-19,yes
U005602,Sydney,Thomas,sydney.thomas901@gmail.com,22,nonbinary,United States,2024-04-17,yes
U005644,Robin,Baker,robin.baker4018@icloud.com,22,male,United States,2024-10-12,no
U005661,Reese,Hall,reese.hall@outlook.com,22,male,United States,2025-09-02,no
U005752,Ava,Thompson,ava.thompson@yahoo.com,22,male,United States,2024-02-21,yes
U005757,Sydney,Harris,sydney.harris@gmail.com,22,nonbinary,Germany,,no
U005854,Emerson,Thompson,emerson.thompson8326@outlook.com,22,,United States,2024-11-24,yes
U005888,Rowan,Thomas,rowan.thomas7178@gmail.com,22,female,United States,2025-08-21,no
U006019,Chris,Robinson,chris.robinson@gmail.com,22,female,United Kingdom,2025-07-27,yes
U006123,Drew,Rivera,drew.rivera@gmail.com,22,female,United States,2025-08-07,yes
U006150,Lucas,Rivera,lucas.rivera@outlook.com,22,,Mexico,2024-11-12,yes
U006202,Jordan,Hall,jordan.hall@yahoo.com,22,prefer_not_to_say,United States,2024-10-02,yes
U006303,Drew,Green,drew.green@proton.me,22,female,Canada,2025-08-20,no
U006359,Min,Rivera,min.rivera6521@yahoo.com,22,female,United States,2025-07-17,no
U006395,Priya,Lee,priya.lee@shoply.com,22,male,United States,2025-01-21,yes
U006423,Avery,King,avery.king@icloud.com,22,female,United States,2025-12-19,yes
U006435,Sophia,Flores,sophia.flores@gmail.com,22,,United States,2025-07-02,no
U006471,Pat,Campbell,pat.campbell@gmail.com,22,male,United States,2024-12-04,no
U006503,Fatima,Ramirez,fatima.ramirez@outlook.com,22,female,United States,2025-10-19,no
U006508,Ethan,Martinez,ethan.martinez2055@gmail.com,22,prefer_not_to_say,United States,2025-09-02,no
U006594,Ava,Gonzalez,ava.gonzalez@yahoo.com,22,male,India,2024-04-06,no
U006649,Priya,Lewis,priya.lewis8819@gmail.com,22,prefer_not_to_say,United States,2025-03-25,no
U006734,Ana,Smith,ana.smith6873@yahoo.com,22,male,United States,2025-11-18,no
U006770,Wei,Rivera,wei.rivera@outlook.com,22,male,United States,2025-03-22,
U006779,Diego,King,diego.king@yahoo.com,22,male,United States,2025-11-06,no
U006987,Parker,Smith,parker.smith4479@icloud.com,22,female,United States,2024-06-16,no
U006995,Morgan,Scott,morgan.scott7@icloud.com,22,female,Canada,2025-10-12,no
U007080,Sophia,King,min.jackson6110@yahoo.com,22,prefer_not_to_say,United Kingdom,2025-12-26,no
U007123,Rowan,Sanchez,rowan.sanchez@gmail.com,22,male,India,2025-05-12,no
U007210,Ethan,Green,ethan.green@gmail.com,22,female,United States,2025-06-06,no
U007257,Ethan,Moore,ethan.moore2266@gmail.com,22,male,United States,2025-02-12,yes
U007260,Sophia,Baker,sophia.baker@shoply.com,22,male,United States,2026-01-01,
U007266,Amir,Anderson,amir.anderson9191@gmail.com,22,female,United States,2024-05-13,yes
U007292,Alex,Lopez,alex.lopez@gmail.com,22,female,United States,2025-09-26,yes
U007296,Ethan,Walker,ethan.walker319@gmail.com,22,male,United States,2024-10-14,no
U007320,Priya,Hernandez,priya.hernandez@gmail.com,22,male,Australia,2025-02-25,yes
U007325,Alex,Scott,alex.scott7434@gmail.com,22,male,United States,2025-04-25,yes
U007360,Quinn,Williams,quinn.williams@gmail.com,22,female,United States,2025-02-25,yes
U007437,Emerson,Baker,emerson.baker@gmail.com,22,male,United States,2024-04-25,yes
U007454,Rowan,Ramirez,rowan.ramirez9385@outlook.com,22,female,United States,2024-06-17,yes
U007516,Alex,Martin,alex.martin2013@outlook.com,22,male,United States,2024-08-10,no
U007536,Sam,Carter,sam.carter@yahoo.com,22,male,Canada,2025-08-29,no
U007561,Drew,Scott,drew.scott@gmail.com,22,male,United States,2024-05-20,no
U007618,Quinn,Perez,quinn.perez2605@yahoo.com,22,female,United States,2024-12-25,no
U007642,Fatima,Brown,fatima.brown@yahoo.com,22,male,United States,2025-11-07,no
U007709,Alex,Ramirez,alex.ramirez7796@proton.me,22,male,United States,2025-11-06,yes
U007782,Pat,Flores,pat.flores@yahoo.com,22,female,United States,2025-05-31,no
U007804,Liam,Miller,liam.miller@gmail.com,22,prefer_not_to_say,United States,2024-10-23,yes
U007805,Robin,Hernandez,robin.hernandez@outlook.com,22,nonbinary,United States,2025-01-15,yes
U007842,Quinn,Hernandez,quinn.hernandez505@gmail.com,22,female,United States,2024-08-13,yes
U007878,Wei,Campbell,wei.campbell@outlook.com,22,,United States,2024-08-28,no
U007950,Fatima,Williams,fatima.williams@yahoo.com,22,female,United States,2025-10-19,yes
U007973,Avery,Walker,avery.walker6455@gmail.com,22,female,United States,2025-12-17,yes
U007994,Noah,Baker,noah.baker7689@yahoo.com,22,prefer_not_to_say,United Kingdom,2025-02-27,no
U008028,Avery,Smith,avery.smith@gmail.com,22,male,United States,2025-03-20,yes
U008279,Sam,Anderson,sam.anderson@outlook.com,22,female,United States,2025-09-29,yes
U008290,Ethan,Allen,ethan.allen@yahoo.com,22,,United States,2025-02-16,no
U008316,Robin,Smith,robin.smith@gmail.com,22,female,United States,2024-11-27,yes
U008414,Mia,Gonzalez,mia.gonzalez5977@gmail.com,22,female,India,2025-09-13,no
U008460,Emma,Hernandez,emma.hernandez3644@icloud.com,22,male,United States,2024-09-23,no
U008523,Emma,Sanchez,emma.sanchez@gmail.com,22,male,United States,2025-10-19,yes
U008524,Alex,Sanchez,alex.sanchez@yahoo.com,22,female,Mexico,2025-07-25,yes
U008595,Fatima,Young,fatima.young@shoply.com,22,female,United States,2025-02-27,no
U008610,Avery,Scott,avery.scott7428@icloud.com,22,prefer_not_to_say,Mexico,2025-10-06,no
U008715,Yara,Lopez,yara.lopez@gmail.com,22,prefer_not_to_say,Canada,2024-01-24,no
U008799,Olivia,Williams,olivia.williams3887@gmail.com,22,male,United States,2026-01-02,yes
U008852,Hiro,Green,hiro.green@shoply.com,22,male,Australia,2025-03-25,no
U008856,Quinn,Anderson,quinn.anderson@gmail.com,22,male,United States,2024-09-30,no
U009004,Pat,Wilson,pat.wilson7029@gmail.com,22,female,India,2024-02-12,
U009029,Taylor,Clark,taylor.clark2295@yahoo.com,22,female,Germany,2025-08-07,no
U009044,Skyler,Lewis,skyler.lewis1674@gmail.com,22,prefer_not_to_say,India,2024-07-28,yes
U009173,Jamie,Harris,jamie.harris@gmail.com,22,female,United States,2025-06-23,no
U009322,Casey,Rivera,casey.rivera@outlook.com,22,male,United States,2025-11-15,no
U009439,Alex,King,alex.king4643@yahoo.com,22,female,United States,2025-08-25,no
U009507,Riley,Campbell,riley.campbell8648@gmail.com,22,female,United States,2024-09-16,no
U009518,Chris,Adams,chris.adams8431@yahoo.com,22,male,United States,2024-12-19,yes
U009529,Emma,Anderson,emma.anderson@icloud.com,22,prefer_not_to_say,United States,2024-11-24,no
U009555,Noah,Hill,noah.hill@gmail.com,22,male,United States,2024-10-13,yes
U009586,Riley,Brown,riley.brown@gmail.com,22,male,United States,2024-12-30,yes
U009608,Noah,Hill,noah.hill5227@gmail.com,22,female,United States,2025-10-19,yes
U009788,Priya,Moore,priya.moore@proton.me,22,female,Canada,2024-07-06,yes
U009818,Emerson,Baker,emerson.baker@gmail.com,22,,United States,2024-11-02,yes
U009829,Reese,Robinson,reese.robinson5180@gmail.com,22,female,India,2025-09-27,no
U009833,Ava,Green,ava.green@gmail.com,22,male,United States,2025-12-12,
U009881,Jamie,Wright,jamie.wright@yahoo.com,22,nonbinary,United States,2025-03-25,no
U009904,Taylor,Martin,taylor.martin5299@yahoo.com,22,male,United States,2024-03-15,no
U009920,Reese,King,reese.king@gmail.com,22,male,United States,2025-08-03,yes
U009930,Emerson,King,emerson.king@gmail.com,22,,United States,2024-09-13,yes
U009988,Parker,Torres,parker.torres@yahoo.com,22,male,Canada,2024-03-24,no
U001412,Taylor,Green,taylor.green8768@yahoo.com,22,female,United States,2024-08-07,no
U000014,Omar,Martinez,omar.martinez4650@icloud.com,23,female,Germany,2025-12-24,no
U000105,Reese,Garcia,reese.garcia@proton.me,23,female,United States,2025-06-23,yes
U000140,Emma,Johnson,emma.johnson7086@gmail.com,23,,United States,2025-09-01,yes
U000275,Sophia,Johnson,sophia.johnson@gmail.com,23,female,Australia,2024-08-10,yes
U000381,Priya,Harris,priya.harris3868@shoply.com,23,male,United States,2024-04-26,yes
U000455,Omar,Young,omar.young@gmail.com,23,female,Canada,2024-02-28,no
U000586,Priya,Brown,priya.brown4256@gmail.com,23,male,United States,2024-09-25,yes
U000588,Min,Ramirez,min.ramirez@proton.me,23,female,United States,2024-07-26,yes
U000795,Jesse,Lee,jesse.lee1173@icloud.com,23,prefer_not_to_say,United States,2025-10-04,yes
U000810,Hiro,Taylor,hiro.taylor@gmail.com,23,nonbinary,United States,2025-01-13,yes
U000823,Logan,Torres,logan.torres620@gmail.com,23,female,United States,2024-10-23,yes
U000824,Sam,Flores,sam.flores@proton.me,23,male,United States,2024-08-26,yes
U000839,Sam,Green,sam.green1289@proton.me,23,male,Australia,2024-04-03,no
U000840,Parker,Williams,parker.williams@outlook.com,23,female,United States,2024-08-02,yes
U000874,Morgan,Hernandez,morgan.hernandez@outlook.com,23,male,United States,2024-06-21,yes
U000890,Sam,Lewis,sam.lewis@shoply.com,23,female,United States,2024-08-17,yes
U000940,Cameron,Perez,cameron.perez@proton.me,23,male,Australia,2025-12-18,yes
U000957,Morgan,Green,morgan.green9939@gmail.com,23,female,United Kingdom,2024-02-14,yes
U000986,Sam,Walker,sam.walker9894@icloud.com,23,male,United States,2025-01-09,no
U001033,Yara,Johnson,yara.johnson9617@gmail.com,23,female,United States,2024-04-16,yes
U001051,Avery,Brown,avery.brown2156@proton.me,23,prefer_not_to_say,United States,2025-02-21,no
U001070,Avery,Roberts,avery.roberts967@gmail.com,23,female,United States,2024-07-24,no
U001087,Noah,Moore,noah.moore@gmail.com,23,,United States,2024-02-24,yes
U001112,Drew,Martinez,drew.martinez@proton.me,23,female,United States,2025-05-03,no
U001135,Emma,Johnson,emma.johnson8775@gmail.com,23,nonbinary,Australia,2025-01-15,yes
U001182,Fatima,Smith,fatima.smith5720@gmail.com,23,male,United States,2025-05-27,yes
U001198,Taylor,Young,taylor.young@yahoo.com,23,female,United States,2024-05-08,yes
U001214,Harper,Jones,harper.jones@gmail.com,23,female,United States,2025-11-28,no
U001251,Wei,Campbell,wei.campbell4040@outlook.com,23,female,Canada,2025-12-30,yes
U001352,Olivia,Roberts,olivia.roberts5271@gmail.com,23,male,United States,2024-07-24,yes
U001393,Reese,Johnson,reese.johnson8739@gmail.com,23,female,United States,2025-01-30,yes
U001421,Emma,Young,emma.young1037@yahoo.com,23,male,Canada,2024-08-02,yes
U001542,Parker,White,parker.white@gmail.com,23,female,Germany,2024-01-22,yes
U001655,Noah,White,noah.white5329@gmail.com,23,female,United States,2024-07-14,yes
U001738,Taylor,Allen,taylor.allen@outlook.com,23,male,United States,2025-04-07,yes
U001788,Quinn,Hall,quinn.hall@gmail.com,23,female,United States,2024-11-14,yes
U001791,Mia,Adams,mia.adams6202@outlook.com,23,prefer_not_to_say,United States,2024-11-13,no
U001794,Emma,Lewis,emma.lewis@icloud.com,23,female,United States,2024-03-08,yes
U001839,Parker,Flores,parker.flores@yahoo.com,23,,United States,2025-12-30,yes
U001877,Noah,Sanchez,noah.sanchez@proton.me,23,female,United Kingdom,2024-07-21,yes
U002020,Harper,Martinez,harper.martinez2503@gmail.com,23,male,Mexico,2026-01-12,no
U002102,Drew,White,drew.white3363@gmail.com,23,male,Mexico,2025-05-03,no
U002107,Jamie,Garcia,jamie.garcia@outlook.com,23,male,United States,2024-02-06,no
U002156,Chris,Hill,chris.hill@gmail.com,23,,United States,2024-04-24,yes
U002271,Taylor,Wilson,taylor.wilson@gmail.com,23,male,India,2025-10-01,yes
U002308,Cameron,Rodriguez,cameron.rodriguez@proton.me,23,nonbinary,Germany,2024-08-05,no
U002316,Jamie,Davis,jamie.davis@outlook.com,23,female,United States,2024-04-30,no
U002396,Mia,Campbell,mia.campbell@proton.me,23,male,United States,2025-01-22,no
U002580,Avery,Hill,avery.hill@outlook.com,23,male,India,2025-10-13,no
U002648,Olivia,Rodriguez,olivia.rodriguez@gmail.com,23,female,Australia,2024-11-06,yes
U002655,Mia,Robinson,mia.robinson@outlook.com,23,female,United States,2025-04-08,yes
U002701,Sofia,Nguyen,sofia.nguyen6923@yahoo.com,23,female,United States,,yes
U002709,Fatima,Gonzalez,fatima.gonzalez@gmail.com,23,male,United States,2025-01-20,yes
U002749,Sam,Ramirez,sam.ramirez5207@gmail.com,23,female,United States,2024-03-06,no
U002765,Skyler,Allen,skyler.allen@outlook.com,23,male,United States,2025-07-13,no
U002841,Lee,Jackson,lee.jackson3699@yahoo.com,23,female,United States,2024-11-20,yes
U002875,Jesse,Walker,jesse.walker@yahoo.com,23,male,United States,2025-08-21,yes
U002968,Kendall,Wilson,kendall.wilson@outlook.com,23,male,United States,2024-09-12,no
U002980,Min,Taylor,min.taylor@outlook.com,23,female,United States,2024-08-02,yes
U003062,Ana,Adams,ana.adams4696@yahoo.com,23,female,United States,2024-08-16,no
U003110,Isabella,King,isabella.king@outlook.com,23,,Mexico,2025-06-23,
U003116,Diego,Gonzalez,diego.gonzalez@gmail.com,23,male,United States,2024-05-25,yes
U003118,Rowan,Scott,rowan.scott332@gmail.com,23,female,United States,2024-02-21,yes
U003136,Sam,Wilson,sam.wilson@outlook.com,23,nonbinary,United Kingdom,2025-06-28,no
U003200,Reese,Adams,reese.adams3795@yahoo.com,23,female,United States,2024-10-20,no
U003246,Diego,Ramirez,diego.ramirez8499@outlook.com,23,female,United States,2025-01-26,yes
U003266,Ethan,Lopez,ethan.lopez@icloud.com,23,female,United States,2025-04-13,yes
U003311,Liam,Sanchez,liam.sanchez@proton.me,23,female,Mexico,2025-09-14,yes
U003504,Ethan,Campbell,ethan.campbell970@gmail.com,23,female,United States,2025-06-18,yes
U003507,Lee,Williams,lee.williams@outlook.com,23,,United Kingdom,2025-07-31,yes
U003511,Fatima,Rivera,fatima.rivera2679@gmail.com,23,female,France,2025-09-01,no
U003563,Sydney,Campbell,sydney.campbell@gmail.com,23,male,Mexico,2025-06-11,no
U003606,Avery,Lopez,avery.lopez4897@icloud.com,23,female,United States,2024-11-13,yes
U003939,Emerson,Johnson,emerson.johnson@gmail.com,23,male,United States,2025-01-08,no
U004028,Ava,Anderson,ava.anderson6993@gmail.com,23,female,United States,2024-01-07,no
U004247,Parker,Lopez,parker.lopez@gmail.com,23,female,United Kingdom,2025-02-23,no
U004250,Logan,Hernandez,logan.hernandez2072@outlook.com,23,male,Germany,2025-11-06,yes
U004327,Jesse,Jones,jesse.jones3281@yahoo.com,23,female,United States,2025-04-17,yes
U004343,Riley,Perez,riley.perez7540@gmail.com,23,male,United States,2025-05-20,yes
U004383,Jamie,Robinson,jamie.robinson@gmail.com,23,female,United States,2025-03-13,no
U004421,Harper,White,harper.white3927@yahoo.com,23,male,India,2025-11-06,yes
U004494,Dana,Young,dana.young8802@outlook.com,23,female,Germany,2024-06-24,yes
U004506,Casey,Martinez,casey.martinez763@gmail.com,23,nonbinary,United States,2024-12-27,yes
U004646,Fatima,Perez,fatima.perez@proton.me,23,male,United States,2024-04-22,yes
U004734,Liam,Hall,liam.hall63@icloud.com,23,male,United States,2025-10-08,yes
U004760,Casey,Allen,casey.allen@gmail.com,23,male,Brazil,2025-10-05,yes
U004761,Isabella,Rivera,isabella.rivera3662@gmail.com,23,female,United States,2025-12-23,yes
U004849,Harper,Rodriguez,harper.rodriguez@outlook.com,23,female,United States,2024-05-29,yes
U004853,Noah,Smith,noah.smith9880@outlook.com,23,prefer_not_to_say,United States,2025-11-04,yes
U004902,Alex,Nguyen,alex.nguyen2831@outlook.com,23,female,United States,2025-08-17,no
U005005,Robin,Walker,robin.walker8164@outlook.com,23,female,United States,2024-04-10,yes
U005066,Diego,Ramirez,diego.ramirez1629@yahoo.com,23,male,United States,2024-09-30,yes
U005148,Olivia,Wright,olivia.wright2924@outlook.com,23,female,United States,2025-02-05,no
U005163,Riley,Green,riley.green3179@gmail.com,23,male,United States,2025-09-26,no
U005172,Sophia,Lopez,sophia.lopez@proton.me,23,male,United States,2024-02-06,
U005238,Diego,Walker,diego.walker5971@gmail.com,23,prefer_not_to_say,United States,2025-09-03,yes
U005391,Min,Lopez,min.lopez1867@gmail.com,23,female,United States,2025-09-17,no
